gender,income,genhealth,illegalact,age,charged,grade90,jobsnum90,afqt89,jobtrain90,job_agri,job_mining,job_construction,job_manuf,job_transp,job_wholesale,job_retail,job_fin,job_busi,job_personal,job_enter,job_pro,job_pub
1,0.7,3,0,20,0,12,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,19,0,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3,4,1,17,0,12,6,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.0,1,0,17,0,12,3,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.4,3,0,18,0,12,8,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,4,0,16,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5,2,0,14,0,13,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2,2,0,21,1,10,12,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.7,3,0,20,0,16,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,3,1,18,0,13,8,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.05,1,1,20,0,14,8,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.6,3,0,22,1,14,11,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,15,0,14,5,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,5,1,19,0,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.1,1,0,20,0,12,5,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.2,3,0,18,0,12,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,4,0,17,0,12,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.2,2,0,14,0,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,2,0,19,0,9,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0,1,0,18,0,12,12,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.4,1,0,15,0,12,20,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.0,3,1,16,0,12,5,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.2,2,0,20,0,12,4,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.35,2,0,20,0,12,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.0,4,0,18,0,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.8,2,0,16,0,12,2,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.25,2,0,18,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.2,1,0,17,0,13,5,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.0,1,0,14,0,13,10,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.0,2,0,17,0,12,9,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.47,4,0,19,0,12,5,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.9,2,0,17,0,12,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3223,2,0,15,0,12,6,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7.4283,2,0,16,0,18,16,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.19,2,0,16,0,12,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,4,0,19,0,11,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.9,3,0,16,0,12,5,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.3,2,0,19,0,12,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.6,3,0,21,0,12,5,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.0,4,0,17,0,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.65,2,0,21,1,10,13,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.13,1,0,17,0,14,4,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.9,1,0,18,0,14,10,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.2,3,0,15,0,12,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,3,0,22,0,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,5,0,19,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7,3,0,21,0,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.95,3,0,16,0,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,2,0,19,1,12,13,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2.5,2,2,18,0,9,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.8,2,1,16,0,12,6,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.5,4,1,18,0,11,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5,4,0,16,0,8,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,12,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9,2,0,21,0,13,5,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.1,4,1,18,0,12,15,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,2,0,16,0,12,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.225,2,0,15,0,14,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,2,0,16,1,15,4,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8,1,3,20,0,10,8,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0,1,0,17,0,11,5,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.75,2,0,20,0,14,8,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3.7,1,0,17,0,16,12,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.2,1,0,18,0,15,7,63,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.6,3,0,16,0,14,5,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5,2,0,18,0,15,15,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.3,2,2,15,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,4,0,16,0,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2,4,0,15,0,12,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.5,3,0,16,0,12,4,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.8,4,0,15,0,14,1,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.3,2,0,16,0,12,8,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2.5,2,0,17,0,10,3,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,19,0,15,4,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.9,2,0,21,0,13,4,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.9,2,0,19,0,14,11,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.8,3,0,17,0,14,8,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.9,2,1,20,0,16,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.9,2,3,16,0,12,10,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.1,2,0,20,0,12,6,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.3,2,0,17,0,12,11,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.9,1,0,16,0,12,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4.7,1,0,21,0,17,6,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.9,2,0,20,0,13,2,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0,4,3,16,0,12,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8,2,0,21,0,13,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,4,0,20,0,12,7,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2.0,3,0,19,0,12,6,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.8,3,3,16,0,12,3,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.3,2,1,15,0,12,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.3789,4,0,16,0,17,10,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,4,2,15,0,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4,1,0,21,0,19,15,94,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.03,2,0,21,0,14,6,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.35,1,0,20,0,12,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.7,3,0,19,0,10,10,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,2,0,18,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8,2,0,20,0,16,10,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.2,2,0,14,0,12,7,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.8,3,0,18,0,13,3,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,16,0,16,6,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.0,2,1,15,1,12,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.9,2,0,14,0,10,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.3,3,0,15,0,13,9,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.2,2,0,17,0,13,8,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9,2,0,18,1,10,9,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.6,2,0,15,0,9,11,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,5,1,14,0,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5,4,0,19,0,16,12,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,3,0,20,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.9,3,3,15,0,12,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,0,16,0,13,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.8,2,0,21,0,14,2,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,4,0,21,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,19,0,11,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,17,0,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8,1,0,17,0,12,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2.9,1,0,16,0,12,2,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,15,0,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.6,1,0,15,0,18,3,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3.0,4,3,21,0,12,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.8,2,0,19,0,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.2,3,0,20,0,14,12,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,0,20,1,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.3,3,0,20,0,12,3,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.6,2,0,21,0,17,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,3,0,18,0,12,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9,2,1,17,0,13,10,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4.0,1,0,21,0,16,7,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.2214,1,0,22,0,13,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7.4283,2,0,22,0,17,6,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.7,2,2,19,0,16,12,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.6,1,0,21,0,18,21,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.1,1,1,21,0,16,4,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.6,2,3,18,0,12,5,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.9,4,0,16,0,15,10,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.8,2,0,19,0,13,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.6,3,1,14,0,16,14,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.6,2,0,21,0,16,8,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.0,3,0,22,1,13,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8,4,0,18,0,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.6,4,0,15,0,8,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.4,2,0,14,0,12,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.5,2,0,16,0,14,8,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,2,0,15,1,12,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.25,2,0,19,0,12,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.75,2,0,22,0,15,8,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.065,4,0,20,0,12,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.7,3,0,19,0,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.75,2,0,18,0,12,5,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.38,2,0,15,0,12,12,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.98,1,0,21,0,12,3,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3.0,3,0,18,0,15,4,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.9,3,0,20,0,12,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,3,0,15,0,14,7,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.4,3,0,14,0,12,5,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.6,2,0,20,0,12,7,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.15,2,0,21,0,12,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.3,3,4,19,1,15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,2,0,18,0,15,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,21,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,2,0,19,0,14,6,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.4,2,0,14,0,12,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.6,4,0,14,0,13,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,2,0,21,0,13,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6888,3,1,16,1,9,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,3,0,14,0,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.0,4,0,19,1,12,12,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.5,3,0,16,0,12,8,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.56,4,0,16,0,10,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.3,3,0,18,0,16,4,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.3,2,0,21,0,16,5,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.12,3,0,17,1,9,5,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.8,3,0,14,1,10,4,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.0,2,0,20,0,11,4,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,1,0,18,0,11,5,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,2,0,20,0,14,7,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.0,4,0,20,0,12,4,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,2,0,19,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5,4,0,20,0,14,3,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,3,0,18,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7308,4,2,16,0,12,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.25,3,1,15,0,14,9,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.7,4,0,21,0,12,11,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.02,2,1,18,0,12,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.55,4,0,19,0,14,10,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.1,2,0,15,0,13,10,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.2,1,0,20,0,12,13,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.5,3,0,15,0,16,6,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.9,2,0,15,1,10,9,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.8,2,0,19,0,12,5,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.4,3,0,15,0,13,4,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,2,0,17,0,12,7,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.5,2,0,16,0,12,4,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.8,2,0,14,0,16,10,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.0,2,0,19,0,14,23,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.2,1,0,22,0,11,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.12,1,0,15,0,12,15,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,12,7,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.8,3,0,21,0,13,13,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.1,2,0,21,0,12,15,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.0,2,0,19,0,12,10,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,5,2,19,1,12,12,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.7,4,0,17,0,11,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.9,3,0,18,0,14,3,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.3,2,0,14,0,14,6,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,3,0,15,0,12,4,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,3,0,19,0,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,0,18,0,15,8,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.7,2,0,17,0,14,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.9,1,0,17,0,14,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.3,2,0,19,0,12,8,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.5,3,0,19,1,12,11,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.5,3,0,20,0,13,5,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.5,2,0,16,0,12,10,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,4,0,19,0,10,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.2,1,0,16,0,12,5,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,3,0,15,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,1,0,16,0,14,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.4,2,0,21,0,13,1,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.3,2,0,19,0,12,5,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.6,4,0,15,0,15,4,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.73,4,0,20,0,17,10,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7.4283,1,0,18,0,17,4,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3.4,3,1,14,0,16,9,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.2,1,0,17,0,14,3,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.0,3,0,20,0,16,8,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.5,2,0,15,0,12,7,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.2,2,0,16,0,16,2,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.1069,3,0,16,0,12,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0,4,0,18,0,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,3,0,19,0,12,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,0,21,1,12,10,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.09,2,0,17,0,13,7,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,4,0,15,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12,3,0,15,0,12,3,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.4172,2,0,17,0,12,13,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.13,3,0,15,1,12,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7.4283,1,0,20,0,16,5,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.55,1,1,21,0,14,4,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.3,3,0,21,0,14,5,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.8,2,0,20,0,18,10,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.3,1,0,17,0,15,4,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.7,2,0,22,0,16,5,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3.0,2,0,21,0,16,5,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,5,0,18,1,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2,2,0,17,0,13,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.98,4,0,14,0,16,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.7,2,0,17,0,12,14,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.78,3,2,15,0,12,7,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.3,1,0,14,0,12,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,3,0,18,1,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.4283,4,1,16,0,12,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.7,3,2,15,0,8,20,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.3,3,0,16,0,12,8,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.52,2,0,16,0,12,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.56,2,0,16,1,12,16,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.25,2,0,19,0,12,6,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.85,2,0,18,1,14,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.0,1,0,19,0,12,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.0,2,0,17,0,11,4,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.6,3,0,22,0,11,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5,2,0,16,0,12,6,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.2,3,0,14,0,13,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.35,2,0,19,1,12,3,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0,3,0,15,0,13,9,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.2,2,0,15,0,12,12,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.24,1,2,14,0,12,7,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.15,2,0,18,0,12,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.8,2,0,18,0,12,4,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,1,0,21,0,9,9,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.2,1,0,20,0,16,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2.6,3,0,15,0,14,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.3,3,0,14,0,11,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2,1,0,18,0,10,10,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.0,4,0,16,0,9,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,4,0,19,0,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.1,2,0,17,0,17,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,0,15,0,11,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4,1,0,14,0,13,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.86,3,0,20,0,14,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.7,2,0,17,0,18,14,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,3,0,16,0,14,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4,1,0,18,0,12,5,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,15,0,15,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7,5,0,19,0,16,5,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.7,3,0,18,0,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.0,4,1,14,1,12,15,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.9,3,3,16,1,12,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
